        0e+00        0e+00        0e+00   2.8916e-01  -2.9730e-01  -5.0822e-02  -7.1203e-01   9.5350e-02   4.2398e-02   9.9266e-01   1.3145e-01  -9.4581e-06   5.0543e-01  -1.3231e+00  -4.0128e-02  -3.1959e+00   4.2155e+00   5.4007e-02   9.9253e-01   1.2894e-01   2.0617e-04   5.0549e-01  -1.3231e+00  -4.0153e-02   5.0530e-01  -1.3232e+00  -4.0073e-02  -3.1959e+00   4.2126e+00   5.3907e-02  -3.1997e+00   4.2179e+00   5.4065e-02  -3.2031e+00   4.2160e+00   5.3934e-02  -3.1836e+00   4.2136e+00   5.4116e-02
  -1.5629e-09   1.9844e-09   3.6707e-11   2.9908e-01  -2.8234e-01  -5.0510e-02  -7.1385e-01   8.1236e-02   4.2309e-02   9.9081e-01   1.4333e-01  -9.9606e-06   5.1494e-01  -1.3187e+00  -4.0270e-02  -3.2002e+00   4.2126e+00   5.4115e-02   9.9110e-01   1.4086e-01   2.1545e-04   5.0964e-01  -1.3179e+00  -3.7973e-02   5.1559e-01  -1.3189e+00  -4.0605e-02  -3.1932e+00   4.2180e+00   5.4410e-02  -3.2041e+00   4.2084e+00   5.3881e-02  -3.2064e+00   4.2086e+00   5.3886e-02  -3.1878e+00   4.2140e+00   5.4332e-02
  -6.2512e-09   7.9286e-09   1.4651e-10   3.0840e-01  -2.6680e-01  -5.0095e-02  -7.1539e-01   6.7091e-02   4.2204e-02   9.8881e-01   1.5520e-01  -1.0385e-05   5.2442e-01  -1.3143e+00  -4.0410e-02  -3.2044e+00   4.2096e+00   5.4223e-02   9.8951e-01   1.5282e-01   2.1845e-04   5.1376e-01  -1.3127e+00  -3.5792e-02   5.2579e-01  -1.3144e+00  -4.1098e-02  -3.1918e+00   4.2223e+00   5.4854e-02  -3.2056e+00   4.2021e+00   5.3873e-02  -3.2075e+00   4.2025e+00   5.3917e-02  -3.1930e+00   4.2143e+00   5.4532e-02
  -1.4064e-08   1.7824e-08   3.2908e-10   3.1707e-01  -2.5070e-01  -4.9575e-02  -7.1665e-01   5.2920e-02   4.2083e-02   9.8667e-01   1.6704e-01  -1.0729e-05   5.3388e-01  -1.3098e+00  -4.0548e-02  -3.2087e+00   4.2066e+00   5.4330e-02   9.8777e-01   1.6483e-01   2.1494e-04   5.1786e-01  -1.3074e+00  -3.3609e-02   5.3594e-01  -1.3100e+00  -4.1579e-02  -3.1908e+00   4.2264e+00   5.5283e-02  -3.2067e+00   4.1980e+00   5.3973e-02  -3.2077e+00   4.1986e+00   5.4041e-02  -3.1989e+00   4.2143e+00   5.4710e-02
  -2.5002e-08   3.1663e-08   5.8411e-10   3.2506e-01  -2.3407e-01  -4.8949e-02  -7.1763e-01   3.8728e-02   4.1945e-02   9.8439e-01   1.7885e-01  -1.0991e-05   5.4331e-01  -1.3052e+00  -4.0684e-02  -3.2130e+00   4.2037e+00   5.4438e-02   9.8585e-01   1.7689e-01   2.0487e-04   5.2193e-01  -1.3020e+00  -3.1425e-02   5.4606e-01  -1.3054e+00  -4.2055e-02  -3.1899e+00   4.2302e+00   5.5705e-02  -3.2082e+00   4.1957e+00   5.4145e-02  -3.2081e+00   4.1968e+00   5.4241e-02  -3.2055e+00   4.2137e+00   5.4860e-02
  -3.9062e-08   4.9437e-08   9.1128e-10   3.3233e-01  -2.1692e-01  -4.8215e-02  -7.1834e-01   2.4522e-02   4.1791e-02   9.8197e-01   1.9064e-01  -1.1175e-05   5.5271e-01  -1.3006e+00  -4.0818e-02  -3.2172e+00   4.2007e+00   5.4546e-02   9.8374e-01   1.8897e-01   1.8842e-04   5.2598e-01  -1.2966e+00  -2.9239e-02   5.5614e-01  -1.3008e+00  -4.2526e-02  -3.1890e+00   4.2340e+00   5.6124e-02  -3.2105e+00   4.1947e+00   5.4367e-02  -3.2097e+00   4.1966e+00   5.4486e-02  -3.2127e+00   4.2124e+00   5.4981e-02
  -5.6244e-08   7.1138e-08   1.3103e-09   3.3885e-01  -1.9928e-01  -4.7372e-02  -7.1876e-01   1.0305e-02   4.1621e-02   9.7940e-01   2.0240e-01  -1.1284e-05   5.6208e-01  -1.2959e+00  -4.0950e-02  -3.2215e+00   4.1978e+00   5.4653e-02   9.8144e-01   2.0107e-01   1.6601e-04   5.2999e-01  -1.2911e+00  -2.7051e-02   5.6619e-01  -1.2961e+00  -4.2994e-02  -3.1882e+00   4.2378e+00   5.6539e-02  -3.2141e+00   4.1949e+00   5.4623e-02  -3.2130e+00   4.1973e+00   5.4745e-02  -3.2202e+00   4.2103e+00   5.5071e-02
  -7.6545e-08   9.6760e-08   1.7808e-09   3.4458e-01  -1.8117e-01  -4.6418e-02  -7.1891e-01  -3.9151e-03   4.1434e-02   9.7670e-01   2.1413e-01  -1.1326e-05   5.7143e-01  -1.2911e+00  -4.1079e-02  -3.2258e+00   4.1948e+00   5.4761e-02   9.7894e-01   2.1319e-01   1.3825e-04   5.3398e-01  -1.2855e+00  -2.4862e-02   5.7622e-01  -1.2913e+00  -4.3459e-02  -3.1875e+00   4.2414e+00   5.6953e-02  -3.2198e+00   4.1959e+00   5.4888e-02  -3.2181e+00   4.1981e+00   5.4983e-02  -3.2277e+00   4.2073e+00   5.5133e-02
  -9.9964e-08   1.2630e-07   2.3227e-09   3.4947e-01  -1.6263e-01  -4.5352e-02  -7.1878e-01  -1.8134e-02   4.1232e-02   9.7385e-01   2.2583e-01  -1.1312e-05   5.8074e-01  -1.2863e+00  -4.1207e-02  -3.2300e+00   4.1918e+00   5.4869e-02   9.7623e-01   2.2531e-01   1.0596e-04   5.3794e-01  -1.2799e+00  -2.2671e-02   5.8621e-01  -1.2865e+00  -4.3920e-02  -3.1867e+00   4.2451e+00   5.7365e-02  -3.2292e+00   4.1962e+00   5.5074e-02  -3.2250e+00   4.1981e+00   5.5168e-02  -3.2352e+00   4.2035e+00   5.5169e-02
  -1.2650e-07   1.5974e-07   2.9356e-09   3.5351e-01  -1.4368e-01  -4.4174e-02  -7.1837e-01  -3.2346e-02   4.1013e-02   9.7086e-01   2.3749e-01  -1.1252e-05   5.9003e-01  -1.2813e+00  -4.1332e-02  -3.2343e+00   4.1888e+00   5.4976e-02   9.7331e-01   2.3740e-01   7.0126e-05   5.4187e-01  -1.2741e+00  -2.0480e-02   5.9617e-01  -1.2816e+00  -4.4379e-02  -3.1860e+00   4.2487e+00   5.7776e-02  -3.2399e+00   4.1896e+00   5.4937e-02  -3.2333e+00   4.1964e+00   5.5273e-02  -3.2423e+00   4.1989e+00   5.5186e-02
