        0e+00        0e+00        0e+00   9.9266e-01   1.3145e-01  -9.4581e-06   9.9253e-01   1.2894e-01   2.0617e-04
        0e+00        0e+00        0e+00   9.9238e-01   1.3331e-01  -9.5423e-06   9.9232e-01   1.3080e-01   2.0808e-04
        0e+00        0e+00        0e+00   9.9210e-01   1.3517e-01  -9.6265e-06   9.9210e-01   1.3266e-01   2.0999e-04
        0e+00        0e+00        0e+00   9.9182e-01   1.3703e-01  -9.7107e-06   9.9189e-01   1.3451e-01   2.1190e-04
        0e+00        0e+00        0e+00   9.9155e-01   1.3888e-01  -9.7949e-06   9.9168e-01   1.3637e-01   2.1381e-04
        0e+00        0e+00        0e+00   9.8921e-01   1.5374e-01  -1.0412e-05   9.8987e-01   1.5128e-01   2.2449e-04
        0e+00        0e+00        0e+00   9.8686e-01   1.6859e-01  -1.1021e-05   9.8804e-01   1.6619e-01   2.3457e-04
        0e+00        0e+00        0e+00   9.8449e-01   1.8343e-01  -1.1623e-05   9.8620e-01   1.8110e-01   2.4407e-04
        0e+00        0e+00        0e+00   9.8211e-01   1.9828e-01  -1.2219e-05   9.8434e-01   1.9602e-01   2.5307e-04
        0e+00        0e+00        0e+00   9.7971e-01   2.1312e-01  -1.2810e-05   9.8246e-01   2.1093e-01   2.6167e-04
        0e+00        0e+00        0e+00   9.7731e-01   2.2796e-01  -1.3397e-05   9.8057e-01   2.2585e-01   2.6996e-04
        0e+00        0e+00        0e+00   9.7488e-01   2.4280e-01  -1.3981e-05   9.7866e-01   2.4076e-01   2.7802e-04
        0e+00        0e+00        0e+00   9.7245e-01   2.5763e-01  -1.4562e-05   9.7673e-01   2.5567e-01   2.8590e-04
        0e+00        0e+00        0e+00   9.7000e-01   2.7246e-01  -1.5142e-05   9.7479e-01   2.7058e-01   2.9363e-04
        0e+00        0e+00        0e+00   9.6754e-01   2.8728e-01  -1.5720e-05   9.7284e-01   2.8549e-01   3.0125e-04
        0e+00        0e+00        0e+00   9.6506e-01   3.0211e-01  -1.6297e-05   9.7087e-01   3.0039e-01   3.0879e-04
        0e+00        0e+00        0e+00   9.6257e-01   3.1692e-01  -1.6873e-05   9.6888e-01   3.1530e-01   3.1625e-04
        0e+00        0e+00        0e+00   9.6007e-01   3.3174e-01  -1.7447e-05   9.6689e-01   3.3019e-01   3.2365e-04
